Código,Descripción,Cantidad,Formato,Costo de Compra,Precio de Venta
854,FIL.  AIRE  FDP  FA-94   TOY.  KARINA.,1,PZA,0,50.0
855,FIL.  AIRE  FDP  FA-124  TOY.  CORONA.,0,PZA,0,4.599999904632568
856,FAROL   AUTOPAL  CAMBIABLE REDONDO 178ML. H4 P43T.,0,PZA,0,39.0
857,"FAROL   AUTOPAL  CAMBIABLE   RECTANGULAR , H4 P43T.",-2,PZA,0,50.0
858,CHAP.  PUERT.  SEGUR.  FORM.  DE 4 CHAP.,0,PZA,0,80.0
859,CHAP.  PUERT.  SUGUR.  FORM.  DE 3 CHAP.,0,PZA,0,75.0
860,FIL.  ACEIT.  FRAM  PH4967A  PRAS.,-1,PZA,0,30.0
861,FAROL  DE  PETA   CAMBIABLE  HL-105 G1.,0,PZA,0,80.0
862,BORNE  BRONCE GRANDE (+),217,PZA,0,8.0
863,BORNE  BRONCE GRANDE (-),96,PZA,0,8.0
864,ACEITE  TAMBOR   YPFB   HIDRAULICO 68.,-15,PZA,0,25.0
865,GRAS. YPFB LUBRICANTES EN BALDE MULTILEX  Nº 3,0,PZA,0,410.0
866,FIL.  ACEIT.  HIGHFIL  FH49A,14,PZA,0,40.0
867,FIL.  ACEIT.  HIGHFIL  FH 2801 B.,51,PZA,0,55.0
868,FIL.  ACEIT.  OIL FILTER  14201-Z9009  NIS. COND.,7,PZA,0,38.0
869,FIL.  HIGHFIL  COMB. 16403-99011.,29,PZA,0,45.0
870,FIL.  HIGHFIL  COMB.  F 7617 A  VOLVO.,-44,PZA,0,30.0
871,FIL.  FDP   COMB.  PH4170. R,47,PZA,0,28.0
872,BAT.  HELIAR 150 AH. D  FR150TD.,0,PZA,0,1255.0
874,FIL.  GAS. 23300 -19295   CON  ABRAZ. TOY. TAIW.,-1,PZA,0,40.0
875,FIL.  GAS.  MOTOR  PARTS  T  LOBO  ALTO  C.  ROJA.,408,PZA,0,10.0
876,FIL.  GAS. 16400 - V2700  NIS. GRAN.  AMAR. TAIW.,-1,PZA,0,35.0
877,FIL.  GAS. EN  L. MIT. BLANC.  CHICO TAIW.,4,PZA,0,10.0
878,FIL.  GAS. EN  L. MIT. BLANC. GRAND. TAIW.,1,PZA,0,10.0
879,FIL.  HIBARI  GAS. 16400-25900   MIT.  U  ABIER.,14,PZA,0,15.0
880,FIL.  BOSCH  GAS.  450-231  NEG GRAN  VOLWS.,1,PZA,0,70.0
881,CABLE  AZUL  Nº 14. ARG.,247,PZA,0,2.25
882,CABLE  NEGRO  Nº  16  ARG.,985,PZA,0,2.0
883,CABLE  ROJO  Nº  18  ARG.,0,PZA,0,1.799999952316284
884,TAP.  RAD.  TITAN  TSP 29  .13 LB.,0,PZA,0,35.0
885,TAP.  RAD.  TIITAN  TR 29  13 LB.,0,PZA,0,35.0
886,ACEITE  TAMBOR  YPFB ORIGINAL SEA-40,0,PZA,0,21.0
887,ACEIT.  YPFB  15W40   BAL.  DIESEL  TURBO.,7,PZA,0,490.0
888,ACEIT.  YPFB  40   BAL.  DIESEL.,6,PZA,0,360.0
889,FIL.  ACEIT.  ME 074013 . NIS. COND. MOD.  FUSO.,13,PZA,0,90.0
890,FOCO  TAIW.  24 V.  2 CONT.  32/4 NARVA.,22,PZA,0,1.5
891,FOCO  TAIW.  24 V.  1 CONT.  NARVA.,19,PZA,0,1.5
892,FOCO  TAIW.  24 V.  MEDIA  LUZ  AMPLL.,20,PZA,0,1.5
893,CARBON  DE  ARRAN.  BSX - 161/162C.  GOLF.,4,PZA,0,35.0
894,RENOV.  VISTONY  LLANTAS .,1,PZA,0,25.0
895,GRAS.  VISTONY  225  GR.  H3  NARANJ. ROJO,0,PZA,0,19.0
896,LIMP.  TAPIZ   SAPOLIO  CON  GAT.  670ML.,2,PZA,0,25.0
897,LIMP.  TAPIZ   THEM   LIQUIDA.,2,PZA,0,15.0
898,CERA   THEAM  LIQ.  250ML.,3,PZA,0,15.0
899,CERA   THEAM  CREMA  300GR.,0,PZA,0,18.0
900,SILIC.  VISTONY  356 ML. SPRAY. TAPA  ROJA. TABL.,0,PZA,0,25.0
901,CARBON  DE  ARRAN.  HISX - 8126  NIS. PAHIF.,7,PZA,0,35.0
902,CARBON  DE  ARRAN.  BSX - 43  LAND GRUES,1,PZA,0,23.0
903,CARBON  DE  ARRAN.  FTSX - 128 - 24V.  NIS.  CON.,-1,PZA,0,35.0
904,FIL.  ACEIT.  OIL FILTER  90915-10002  TOY.,7,PZA,0,25.0
905,LIQ.  PARABR.  DE  VIDRIO SAPOLIO  900ML,2,PZA,0,18.0
906,ALARMA GENIUS METALICA G23,0,PZA,0,450.0
907,FIL.  ACEIT.  FDP.  FH140.,50,PZA,0,19.0
908,FIL.  ACEIT.  FDP.  FH14.,40,PZA,0,19.0
909,SILIC.  STP  CON GATILL. 473ML TABL.,50,PZA,0,33.0
911,ACEITE  TAMBOR  CORONA   VISTONY 250.,0,PZA,0,30.0
913,FIL.  ACEIT.  FDP.  FH513A   BAJO.,35,PZA,0,25.0
914,FIL.  AIRE  FDP  FA-466   VOLVO  F12 EMP 879,5,PZA,0,300.0
915,FIL.  AIRE  FDP  FA-468   VOLVO F12 EMP 880,1,PZA,0,160.0
916,FIL.  AIRE  FDP  FA-602   VOLVO  F7  EMP 535,3,PZA,0,235.0
917,FIL.  AIRE  FDP  FA-  PLANO REDONDO,2,PZA,0,115.0
918,FIL.  AIRE  FDP  FA-152   TOY.HILUX  EMP 237,9,PZA,0,65.0
919,FIL.  AIRE  FDP  FA-214  TOY.  EMP 705.,5,PZA,0,75.0
920,FIL.  AIRE  FDP   FA-2975  TOY  COASTER   837.,2,PZA,0,57.0
921,FIL.  AIRE  FDP  FA-2Z06  NIS. TERRANO  EMP 70.,3,PZA,0,48.0
922,FIL.  AIRE  FDP  FA-2Y07   NIS. TERRANO  70,1,PZA,0,90.0
923,FIL.  AIRE  FDP  FA-578   TOY.  HILUX.,1,PZA,0,96.0
924,FIL.  AIRE  FDP  FA-252  MAZDA EMP 1141.,1,PZA,0,90.0
925,FIL.  AIRE  FDP  FA-2365  ZUBARU EMP  745,2,PZA,0,66.0
926,FIL.  AIRE  FDP  FA-670  TOY.   EMP 745.,1,PZA,0,135.0
927,FIL.  AIRE  FDP  FA-240  TOY  EMP 939.,7,PZA,0,75.0
928,FIL.  AIRE  FDP   FA-212 TOY. LAM CRUSER.,4,PZA,0,116.0
929,FIL.  AIRE  FDP   FA -274  NIS.  PATROL.,1,PZA,0,120.0
930,FIL.  AIRE  FDP  FA-1676  PLANO  34X18,1,PZA,0,90.0
931,FIL.  AIRE  FDP  FA -1149  BRASILIA,1,PZA,0,60.0
932,FIL.  AIRE  FDP  FA-3130  VOLWS.,24,PZA,0,23.0
933,FIL.  AIRE  FDP  FA-226  VOLWS.,2,PZA,0,35.0
934,FIL.  AIRE  FDP  FA-206  NIS.  SUNY,7,PZA,0,35.0
935,FIL.  AIRE  FDP  FA-258  NIS.  ZUBARU.,3,PZA,0,33.0
936,FIL.  AIRE  FDP  FA-178  TOY.  HILUX.,5,PZA,0,36.0
937,FIL.  AIRE  FDP  FA-1133  VOLWS. SANTANA.,1,PZA,0,48.0
938,FIL.  AIRE  FDP  FA-3398  TOYO.  CORROLL.,19,PZA,0,40.0
939,FIL.  AIRE  FDP   FA27  PETA.,7,PZA,0,25.0
940,FIL.  AIRE  FDP  FA-238  TOY HIACE.,141,PZA,0,70.0
941,FIL.  AIRE  FDP  FA-224  NIS.  URVAN.,52,PZA,0,70.0
942,FIL.  AIRE  FDP  FA-4282  NIS.  VANETTE.,62,PZA,0,55.0
943,FIL.  AIRE  SURE  TECH.,-8,PZA,0,80.0
944,FIL.  AIRE  FRAM  PRAS.  NIS. CONDOR.,0,PZA,0,280.0
945,AMPERI.  12V  BLANCO REINSA  B-60,0,PZA,0,37.0
946,AMPERI.  REINSA  12V  NEGRO  60 AMP.,17,PZA,0,37.0
947,AMPERI.  TAIWAN  12V  PRECISION.,3,PZA,0,25.0
948,MODULO DE IGNICAO   GA2906  GAUSS,2,PZA,0,130.0
949,REG.  DE  VOLT.  IKRO  585  2  CABLES,82,PZA,0,55.0
950,REG.  UNIPOINT.  12 V.  YR - 814  CHEVROL.,5,PZA,0,30.0
951,REG.  GAUSS. 24 V.  GA 236  CON 2 CABLES.,4,PZA,0,65.0
952,BUL.  FRENO  CON  2  CABLES  CAJA  VERDE  Y BLANCO  JK204,-10,PZA,0,25.0
953,BUL.  RETRO TAIW. 55B  353  HM  TOY.  C  ROS.  NEG.,21,PZA,0,25.0
954,BUL.  RETRO  GRANDE TOY CAJA BLAN.,51,PZA,0,28.0
955,CONDENS.  CINTURY  CND-98  NIS.  22102-00801.,7,PZA,0,18.0
956,PLAT.  CENTURY  NISSAN  PS-411-V.,21,PZA,0,19.0
957,CONDENS.  CINRUTY   TOY-204.,3,PZA,0,18.0
958,PLAT.  HIBARI  TOY  SD-  102V.,-1,PZA,0,16.0
959,CABLE  VERDE AGUA  Nº 14  ARG.,165,PZA,0,2.0
960,CABLE  ROJO  Nº  16  ARG.,643,PZA,0,2.0
961,CABLE  VERDE AGUA  Nº 16  ARG.,560,PZA,0,1.899999976158142
962,CABLE  AMARI.  Nº 16  ARG.,375,PZA,0,2.0
963,CABLE  NEGRO  Nº 18,0,PZA,0,2.0
964,CABLE  AZUL  Nº 18  ARG.,8,PZA,0,1.399999976158142
965,CABLE  VERDE AGUA  Nº 18  ARG.,7,PZA,0,1.399999976158142
966,CABLE  AMARI.  Nº 18  ARG.,150,PZA,0,1.799999952316284
967,CABLE  ROJO  Nº   8  ARG.,100,PZA,0,6.5
968,CABLE  NEGRO  Nº  10  ARG.,111,PZA,0,6.0
969,CABLE  ROJO CON  VIVO  BLANCO  Nº14,0,PZA,0,1.700000047683716
970,CABLE  AZUL  Nº 16  ARG.,577,PZA,0,1.5
971,FLASH.  MARELIA  IM 11420   (VERDE),73,PZA,0,19.0
972,INTERR.  CUADR.  GRANDE VERDE    4  ºC,9,PZA,0,10.0
973,INTERR.  CUADR.  GRANDE NEGRO   4 ºC,2,PZA,0,10.0
974,INTERR.  CUADR.  GRANDE NARANJ. 4 C.,11,PZA,0,10.0
975,INTERR.  CUADR.  ROJO  CON LUZ MEDIA.,10,PZA,0,9.0
976,INTERR.  NEG. DE 2 S T.  DE 3 CONTACTOS,9,PZA,0,25.0
977,"INTERR.  NEG. DE 2 T,  DE 4 CONTACT  CON  LUZ.",11,PZA,0,20.0
978,INTERR.  NEG.  REDONDO DE 2 CONTACTOS,8,PZA,0,8.0
979,INTERR.   PARQUE  TAIW.  APM  308023.,14,PZA,0,25.0
980,FUSIBLE  ORIG.  CUÑA  M.  15  AH.,141,PZA,0,2.0
981,INTERR.  NEG.  CON FOCO  Y  LOGO DE  ALOGENO INTERMEDIO,9,PZA,0,19.0
982,INTERR. DE PALANCA DE 3  OFF-ON,4,PZA,0,12.0
983,INTERR.  3C.  OFF - ON  250V.  NEG. VERDE .NEG.,11,PZA,0,10.0
984,INTERR.  3C.  OFF - ON  250V.  NEG.  NARANJ.,9,PZA,0,7.0
985,INTERR.  3C.  OFF - ON  250V.   NEG.  AZUL.,7,PZA,0,7.0
986,INTERR.  3C.  OFF - ON  250V. NEG.  ROJO.,7,PZA,0,10.0
987,INTERR.  3C.  OFF - ON  250V.  NEG.,5,PZA,0,7.0
988,INTERR.  3C.  OFF - ON  250V.  BLANCO Y ROJO.,11,PZA,0,7.0
989,GRAS.  GOLDEN  900 GRA.  RODAM.,6,PZA,0,43.0
990,AMBIEN.  VAINILLA  PREDE.,0,PZA,0,5.0
991,AMBIEN.  NEW CAR   SCANT.,0,PZA,0,5.0
992,AMBIEN.  COCONUT.,0,PZA,0,5.0
993,AMBIEN.  ROYAL PINC.,0,PZA,0,5.0
994,ACEIT.  XCEL  15W40   DIESEL   GAL.  AMAR.,25,PZA,0,145.0
995,ACEIT.  XCEL  15W40   DIESEL  LITR.  AMAR.,7,PZA,0,37.0
996,CORR.  MITSUBOSHI  13X1000   A 39,3,PZA,0,30.0
997,FIL.  COMBUS.  MB220900  NEGRO  MITSU. DELICA,22,PZA,0,40.0
998,AMBIEN.  YERY.,0,PZA,0,5.0
999,CORR.  MITSUBOSHI  13X1041  A 41,0,PZA,0,30.0
1000,AMBIEN.  LEATHER.,0,PZA,0,5.0
1001,AMBIEN.  ROSE MUSK.,0,PZA,0,5.0
1002,AMBIEN.  SPICE.,0,PZA,0,5.0
1003,AMBIEN.  CINNAMON  APPLE.,0,PZA,0,5.0
1004,FIL.  AIRE  FILGO  17801-54040  NIS.,10,PZA,0,55.0
1005,CARBON  DE  ARRAN.  FTSX - 104  TOY.,61,PZA,0,17.0
1006,CARBON  DE  ARRAN.  RX - 60  CHEVROL.,16,PZA,0,14.0
1007,PLANETARIO  ZLG  4420,1,PZA,0,45.0
1008,INTERR. DESEMPEÑADOR CON FOCO AMARILLO 2 T,2,PZA,0,20.0
1009,SILIC.  VISTONY  120 ML.  WHITE  CHICO. TABL.,16,PZA,0,16.0
1010,ACEIT.  XCEL  30  GAS    LITRO.,32,PZA,0,30.0
1011,CINTA   AISLANTE  NEGRO  3M   10YD CHCO,14,PZA,0,7.0
1012,"PLAT.  VENTIL , DODGE D-400 D700- D100 DART C/DISTR. WAPSA",0,PZA,0,23.0
1013,"PLAT.  VENTIL, CHEV.  (TODOS)  C10- C1 6 CIL.",0,PZA,0,18.0
1014,PLAT.  VENTILADO  FORD  6/8 CIL.,0,PZA,0,18.0
1015,TAPA   DISTR.  OLIMP.   DODGE 8 CIL. D400.  20 555.,28,PZA,0,45.0
1016,ACEIT.  YPFB  2 TIEM.  LITRO  LUB  2.,0,PZA,0,28.0
1017,LIQ.  HIDRAUL.  YPFB  BALDE  68.,6,PZA,0,450.0
1018,ACEIT.  XCEL  40  GAS.  GAL.,15,PZA,0,120.0
1019,BUJ.  UXF 79,12,PZA,0,35.0
1020,GRAS.  GOLDEN  250 GRA.  JUNTA  GRAFIT.,29,PZA,0,19.0
1022,CARBON  DE  ARRAN.  LASX - 40/41  LUCAS,7,PZA,0,28.0
1023,CARBON  DE  ARRAN.  LASX - 43/44  FORD.,8,PZA,0,32.0
1024,"BUL.  ACEIT.  BRAS. KOMBI,GOL=IPOL-1000  OL-13011",0,PZA,0,27.0
1025,REG.  UNIPOINT.  12 V.  UYR - 579  MITHS.,3,PZA,0,125.0
1026,ADIT.  CYCLO  C-92  443 ML.  AZUL  GRANDE.,147,PZA,0,22.0
1027,BOCI.  CORNETA.,2,PZA,0,105.0
1028,AMBIEN.  CHICO EN  SPRAIY.,0,PZA,0,14.0
1029,PONC.  AMORTG.  CHICO.,2,PZA,0,20.0
1030,PONC.  AMORTG.  MED.  CON SOPORTE GRUESO.,0,PZA,0,20.0
1031,PONC.  AMORTG.  GRANDE.,-1,PZA,0,20.0
1032,CABLE  AZUL CON  VIVO  BLANCO  Nº 16,49,PZA,0,1.799999952316284
1033,BAT.  PANASONIC  75 AH.  R  TC-75DR,0,PZA,0,850.0
1034,BAT.  BOSCH  S5  60 AH. D  PRAS.  PLOMO.,0,PZA,0,650.0
1035,ANTENA  ELECTR.,0,PZA,0,18.0
1036,TAPA SOL,2,PZA,0,17.0
1037,ANTENA  DE  PETA,0,PZA,0,18.0
1038,BAT.  BOSCH  S5  60 AH. E  PRAS.  PLOMO.,0,PZA,0,650.0
1039,BAT.  BOSCH  S5  45 AH. E  BAJA  PRAS.,0,PZA,0,595.0
1041,BAT.  BOSCH  S5  70 E  70 AH. E  PRAS.,4,PZA,0,785.0
1052,BAT.  BOSCH  S5  45 AH. D  BAJA  PRAS.,0,PZA,0,595.0
1053,BAT.  BOSCH  S5  50 AH. D  NOR.  JAPON.  45 AH.,-4,PZA,0,600.0
1054,BAT.  BOSCH  S5  50 AH. E  NOR.  JAPON.  45 AH.,0,PZA,0,600.0
1059,LIQ.  HIDRAUL.  CHEVRON   V  ATF,0,PZA,0,58.0
1060,LIQ.  HIDRAUL.  CHEVRON   VI  ATF,0,PZA,0,73.0
1061,GRAS.  OPTIMUS  JUNTA  450 GRA.,5,PZA,0,28.0
1062,GRAS.  OPTIMUS  ROD. 450 GR.  T. VERDE.,5,PZA,0,25.0
1063,ANTIC.  VISTON.  GAL.  VERDE  OXIDAN.,0,PZA,0,59.0
1064,BAT.  TOYO   45 AH. L  NS60 L.,2,PZA,0,545.0
1065,BAT.  TOYO   60 AH.  R  N50ZR.,5,PZA,0,655.0
1066,BAT.  TOYO   65 AH. L  NS70 L.,3,PZA,0,725.0
1067,BAT.  TOYO   70 AH.   N70. R,6,PZA,0,760.0
1068,BAT.  TOYO   70 AH. L  N70 L.,4,PZA,0,760.0
1069,BAT.  TOYO   BT54  R.  54 AH.,11,PZA,0,560.0
1070,BAT.  TOYO   BT54  L.  54 AH.,14,PZA,0,560.0
1071,CABLE   MOVIL   ROJO   Nº   14,0,PZA,0,1.799999952316284
1072,CABLE   MOVIL   NEGRO   Nº   14,0,PZA,0,1.799999952316284
1073,CABLE   MOVIL   AMARILLO   Nº  16,-17,PZA,0,1.700000047683716
1074,CABLE   MOVIL   VERTE   Nº   16,0,PZA,0,1.700000047683716
1075,CABLE   MOVIL   AZUL   Nº   18,0,PZA,0,1.5
1076,CABLE   MOVIL   NEGRO   Nº   16  ARG.,200,PZA,0,1.5
1077,GRAS.  GOLDEN  450 GRA.  BAT 3000  RODAM.,25,PZA,0,30.0
1078,GRAS.  GOLDEN  250 GRA.  BAT 3000.  RODAM.,70,PZA,0,25.0
1079,ANTIC.  PRESTIGE   GAL.   CONCTR. PG 28 CC,24,PZA,0,120.0
1080,ANTIC.  PRESTIGE   LITRO   CONCENTRA.   PG-28A,114,PZA,0,38.0
1081,CORREA   TOYOTA   A   63,2,PZA,0,38.0
1082,CORREA   TOYOTA   A   64,2,PZA,0,40.0
1083,CORREA   TOYOTA   3   PK   630,0,PZA,0,23.0
1084,CORREA   TOYOTA   3   PK   635,0,PZA,0,23.0
1085,CORREA   TOYOTA   4   PK   800,0,PZA,0,33.0
1086,CORREA   TOYOTA   4   PK   805,2,PZA,0,33.0
1087,CORREA   TOYOTA   4   PK   810,0,PZA,0,33.0
1088,CORREA   TOYOTA   4   PK   815,2,PZA,0,33.0
1089,CORREA   TOYOTA   4   PK   820,0,PZA,0,34.0
1090,CORREA   TOYOTA   4   PK   825,1,PZA,0,34.0
1091,CORREA   TOYOTA   4   PK   880,0,PZA,0,35.0
1092,CORREA   TOYOTA   4   PK   890,0,PZA,0,35.0
1093,CORREA   TOYOTA   4   PK   910,0,PZA,0,36.0
1094,CORREA   TOYOTA   4   PK   915,0,PZA,0,36.0
1095,CORREA   TOYOTA   4   PK   920,1,PZA,0,35.0
1096,CORREA   TOYOTA   4   PK   978,0,PZA,0,36.0
1097,CORREA   TOYOTA   4   PK 1000,1,PZA,0,37.0
1098,CORREA   TOYOTA   4   PK 1085,0,PZA,0,38.0
1099,CORREA   TOYOTA   5   PK   830,0,PZA,0,38.0
1100,CORREA   TOYOTA   5   PK   870,0,PZA,0,39.0
1101,CORREA   TOYOTA   5   PK   940,1,PZA,0,42.0
1102,CORREA   TOYOTA   5   PK   960,0,PZA,0,42.0
1103,CORREA   TOYOTA   5   PK   970,0,PZA,0,43.0
1104,CORREA   TOYOTA   5   PK   980,1,PZA,0,43.0
1105,CORREA   TOYOTA   5   PK   990,0,PZA,0,43.0
1106,CORREA   TOYOTA   5   PK  1000,2,PZA,0,43.0
1107,CORREA   TOYOTA   5   PK  1005,0,PZA,0,43.0
1108,CORREA   TOYOTA   5   PK  1010,0,PZA,0,44.0
1109,CORREA   TOYOTA   5   PK  1020,0,PZA,0,45.0
1110,CORREA   TOYOTA   5   PK  1050,0,PZA,0,45.0
1111,CORREA   TOYOTA   5   PK  1070,0,PZA,0,45.0
1112,CORREA   TOYOTA   5   PK  1075,0,PZA,0,45.0
1113,CORREA   TOYOTA   5   PK  1080,0,PZA,0,46.0
1114,CORREA   TOYOTA   5   PK  1205,0,PZA,0,45.0
1115,CORREA   TOYOTA   5   PK  1350,2,PZA,0,45.0
1116,ACEIT.  XCEL  5W30      LITRO  SYNT.,6,PZA,0,42.0
1117,ACEIT.  XCEL  85W140   GAL.  GL-5.,31,PZA,0,140.0
1118,HALOG.  PHILIPS   H4  12 V. 55/60 W   PREMIUM,0,PZA,0,163.0
1119,BOCI.  ARG.  24 V.  PLANA   PAR.,1,PZA,0,48.0
1120,CAPUCH.  DE  BUJIA   NOR.  NEGRO  ARG.,8,PZA,0,3.5
1121,CAPUCH.  DE  DISTR.  NEGRO   ARG NOR.,1326,PZA,0,2.799999952316284
1122,CAPUCH.  DE  BOBIN. GRAND. NEGRO   ARG.,20,PZA,0,3.0
1123,CAPUCH.  DE  BUJIA   NEGRO   CRUESO   ARG.,-1,PZA,0,3.799999952316284
1125,AUTOM.  ARR.  WAPSA  12V.  ZM  503.,0,PZA,0,135.0
1128,CARBON  DE  ARRAN.  BSX  157/158,0,PZA,0,18.0
1129,CARBON  DE  ALTER.  MIT  BOLSA  AZUL.,4,PZA,0,13.0
1130,PONC.  DE  TRIC.  TOY.  A-2550,0,PZA,0,17.0
1131,FIL.  ACEIT.  BOSC  B00 - 018  2825.,0,PZA,0,34.0
1132,FIL.  ACEIT.  MAN.  W719/4  2825.,0,PZA,0,5.0
1133,FIL.  ACEIT.  MAN.  W818/8  3593 A,0,PZA,0,29.0
1134,FIL.  HIBARI  GAS.  G 629-20 490.,-1,PZA,0,45.0
1135,FIL.  HIGHFIL  COMB.  PH  3619.,73,PZA,0,22.0
1136,FOC.  TRIFA  12V.  TECHO  10X30.,2,PZA,0,4.0
1137,BUL.  RETRO  SANKEI.. KB 610  5500-4962.,0,PZA,0,55.0
1138,BOM.  GAS .TAIW. UC - V4   SUZUKI.,0,PZA,0,140.0
1139,TAPA   DISTR.  COR  19101-11022.,2,PZA,0,100.0
1140,BOM.  GAS. COR. REP 503  E2319,0,PZA,0,195.0
1141,REG.  NEW - ERA  AVR  551.  12 V.,2,PZA,0,120.0
1142,CONM.  C.  VERD.  RD13053   .,0,PZA,0,35.0
1143,CONM.  C.  VERD. CONEC  NEG. 5  CABL. APM 7123.,1,PZA,0,40.0
1144,CONM.  C.  VERD. RD13055  CONC VERD  4 CABL.,2,PZA,0,35.0
1145,CONM.  C.  VERD.  8-94434443-3 .,4,PZA,0,40.0
1146,FOCO  LED  BLANCO  CD  -588,41,PZA,0,15.0
1147,FOCO  LED  XG037  AZUL  CON  SUQUED  NEGRO,-3,PZA,0,20.0
1148,FOCO  PIOJO  LED  7  COLOR  AC  RACING,2,PZA,0,18.0
1149,FOCO  LED  CD - 588   COLOR  AMARILLO,0,PZA,0,15.0
1150,FOCO  LED  XGO37  COLOR  VERTE,46,PZA,0,15.0
1151,FOCO  LED  XGO99  VERTE  DE  PETA,0,PZA,0,15.0
1167,BUJES   DE   ARRAN   17.2 X 14.1 MM.,0,PZA,0,8.0
1175,BUJES   DE   ARRAN.   1007   2 X,0,PZA,0,8.0
1181,BUJES   DE   ARRAN.   1006,0,PZA,0,8.0
1182,BUJES   DE   ARRAN.   1006   2 X,0,PZA,0,8.0
1192,BUJES   DE   ARRAN   981,0,PZA,0,8.0
1195,BUJES   DE   ARRAN   979,0,PZA,0,8.0
1200,BUJES   DE   ARRAN.   1006  2 X   CHEVRO,0,PZA,0,8.0
1206,TAPA   DE  TAN   30 MM.   LOCKING,1,PZA,0,20.0
1208,TAP.  RAD.  GRAN.  AMARILLO  LOCKING.,0,PZA,0,25.0
1209,BAT.  EVERLITE   60 AH   D.,-4,PZA,0,540.0
1210,BAT.  EVERLITE   60 AH   E,0,PZA,0,540.0
1211,BAT.  EVERLITE   60 AH   D  GRAN. REFORZADO 450.,5,PZA,0,540.0
1212,BAT.   BOSCH   70 AH   S6 75E   PLOM0,0,PZA,0,800.0
1213,BAT.   BOSCH   S4 78D   GRANDE  TAPA   AZUL,0,PZA,0,820.0
1214,BAT.   BOSCH   70 AH.   80D26L   JAPONES,0,PZA,0,780.0
1215,BAT.   BOSCH   65 AH.   S3   65D31L   N70L   JAPONES,0,PZA,0,730.0
1216,BAT.   B0SCH   66 AH . D  S3   56638   BAJA   NEGRA,0,PZA,0,735.0
1217,LIQ.  HIDRAUL.  XCEL  SYNTHETIC  UNIV.,42,PZA,0,53.0
1226,CARBON  DE  ARRAN.  FX - 217 - MK 155,0,PZA,0,37.0
1227,FOC.  NARVA   CUÑA   GRANDE  2 F.  JAPONES.,2,PZA,0,19.0
1228,FOC.  NARVA   CUÑA   GRANDE  1 F.   JAPONES,8,PZA,0,18.0
1230,RELAY   GENIUS   ALARM.   4 SAL.,0,PZA,0,25.0
1231,SOQUET.  DE  REL.  ALARM.  GENIUS,5,PZA,0,15.0
1233,TAPA   DISTR.  HEBARI 1901 - 41010  ROJO.,0,PZA,0,35.0
1236,BAT.  BOSCH. S6  65 AH. E  PRAS.  PLOMO.,0,PZA,0,730.0
1237,FIL.  ACEIT.  MAN.  W712/19,0,PZA,0,29.0
1238,FIL.  ACEIT.  BOSCH  0451103 - 322,0,PZA,0,5.0
1239,FIL.  ACEIT.  BOSCH  0451103 - 328.,0,PZA,0,3.710000038146973
1240,CERA   LE MANS BRILLAN.  NEGRO  200G.,4,PZA,0,17.0
1241,FIL.  ACIET.  FDP.  FH 2801B   ATLAS  VOLVO  88 - 10 - 12.,20,PZA,0,50.0
1242,ACEIT.  YPFB  15W40   BAL.  DIESEL  PLUS.,173,PZA,0,380.0
1243,BAT.  TOYO   35 AH. L  NS40Z L,8,PZA,0,450.0
1244,BAT.  BOSCH   S4   55 AH D   T. A.,0,PZA,0,600.0
1245,BAT.  BOSCH   S4   55 AH. E   T. A.,0,PZA,0,600.0
1246,BAT.  BOSCH   S4   63 AH. D   T. A.,0,PZA,0,655.0
1247,BAT.  BOSCH   S4   63 AH. E   T. A.,0,PZA,0,655.0
1248,BAT.  BOSCH. S6  65 AH. D  PRAS.  PLOMO.,0,PZA,0,730.0
1249,BAT.  BOSCH   S6   75 AH. D   PLOM.,0,PZA,0,775.0
1250,BAT.  BOSCH   S5   75 AH. E   N.   JAPONES,0,PZA,0,820.0
1251,BAT.  BOSCH   S5   75 AH. D   N.   JAPONES,0,PZA,0,820.0
1252,BAT.  BOSCH. S5  70 E  55 AH. E  PLOMO.,0,PZA,0,785.0
1253,BAT.  BOSCH. S5  70 D  55 AH. D  PLOMO.,0,PZA,0,785.0
1254,ACEIT.  XCEL  40  GAS.  LITRO.,35,PZA,0,29.0
1255,PONC.  DE  CREM.  AS   0011.,0,PZA,0,17.0
1256,PONC.  DE  CREM.   ER   2113.,1,PZA,0,17.0
1257,PONC.  DE  CREM.   ER   2111.,0,PZA,0,17.0
1258,PONC.  DE  CREM.   ER   2143.,0,PZA,0,17.0
1259,PONC.  DE  CREM.   BS   66061.,4,PZA,0,17.0
1260,PONC.  DE  JUNTA   NP   1039   A,-1,PZA,0,18.0
1261,PONC.  DE  JUNTA   BT.   110,0,PZA,0,18.0
1262,PONC.  DE  JUNTA   ER   1139,1,PZA,0,18.0
1263,PONC.  DE  TRIC.  RB   4147,1,PZA,0,19.0
1264,PONC.  DE  TRIC.  FB  2040   PH  1664,0,PZA,0,19.0
1265,PONC.  DE  TRIC.  ER  1146,0,PZA,0,19.0
1266,PONC.  DE  TRC.  FB  2120   PH  537  -  3A,2,PZA,0,19.0
1267,PONC.  DE  TRIC.  A  2550,4,PZA,0,19.0
1270,FIL.  AIRE  FDP  FA-244  SUZUKI CARY,-3,PZA,0,55.0
1290,RET. JPK 066N  52 X 68 X 7.5 X-12  5A  4A,4,PZA,0,15.5
